N,relError
49318,0.00436486
49319,0.00176388
49320,0.00235787
49321,0.00284929
49322,0.00275545
49323,0.002431
49324,0.00104173
49325,0.00625783
49326,0.00421275
49327,0.00589518
49328,0.00263184
49329,0.00144968
49330,0.00358204
49331,0.000374663
49332,0.00297323
49333,0.00501969
49334,0.00512801
49335,0.00267961
49336,0.00607305
49337,0.00241225
49338,0.000527447
49339,0.00058856
49340,0.000241764
49341,0.00691493
49342,0.00195312
49343,0.0036731
49344,0.00216617
49345,0.00238168
49346,0.00104716
49347,0.00197244
49348,0.00151466
49349,0.000283319
49350,0.000525752
49351,0.00239094
49352,0.00331176
49353,0.00122533
49354,0.00434343
49355,0.00288208
49356,0.00341406
49357,0.00107742
49358,0.00189046
49359,2.06247e-05
49360,0.000928212
49361,0.00363378
49362,0.00741792
49363,0.00253217
49364,0.00404711
49365,0.00325582
49366,0.00291453
49367,0.00454421
49368,0.00300886
49369,0.00489217
49370,0.000143377
49371,0.000283793
49372,0.000974161
49373,0.00539228
49374,0.0052132
49375,0.00502694
49376,0.0019607
49377,0.00290443
49378,0.00722616
49379,0.00350399
49380,0.00223393
49381,0.000293649
49382,0.00349088
49383,0.00166698
49384,0.002608
49385,0.00210699
49386,0.00106827
49387,8.44805e-05
49388,0.000578559
49389,0.00160736
49390,0.000271821
49391,0.0044645
49392,0.00503098
49393,0.00522267
49394,0.00682994
49395,0.000768772
49396,0.000813565
49397,0.0057421
49398,0.00114096
49399,0.0019606
49400,0.00122244
49401,0.0042913
49402,0.00224278
49403,0.00129669
49404,0.00159862
49405,0.000988703
49406,0.000537791
49407,0.000969432
49408,0.000557558
49409,0.000726482
49410,0.00186556
49411,0.000984574
49412,0.000397707
49413,0.00270548
49414,0.00249377
49415,0.00557775
49416,0.00155744
49417,0.00216676
49418,5.92771e-05
49419,0.00132161
49420,0.00398802
49421,0.0060942
49422,0.00189969
49423,0.00695382
49424,0.00243852
49425,0.00159248
49426,0.00712583
49427,0.000445523
49428,0.00282222
49429,0.000297534
49430,0.00228606
49431,0.000515018
49432,0.00448993
49433,0.00187938
49434,0.000319472
49435,0.00141921
49436,0.00397515
49437,0.0035879
49438,0.00244455
49439,0.00439663
49440,0.00449518
49441,0.00598808
49442,0.00127095
49443,0.00183535
49444,0.00107257
49445,0.0010142
49446,0.0011492
49447,0.00288578
49448,0.00410693
49449,0.00453274
49450,0.00224628
49451,0.00457665
49452,0.00131556
49453,0.00294056
49454,0.00171766
49455,0.00531559
49456,0.00410287
49457,0.000809974
49458,0.00239473
49459,0.000142187
49460,0.00457878
49461,0.00288735
49462,0.00370013
49463,0.00328286
49464,0.0025545
49465,0.00368554
49466,0.0063913
49467,0.00105286
49468,0.00213952
49469,0.00212748
49470,0.00244158
49471,0.00111004
49472,0.00101623
49473,0.0012353
49474,0.00134297
49475,0.00382502
49476,0.00117753
49477,0.00419713
49478,0.0040369
49479,0.00421176
49480,0.00109564
49481,0.00242405
49482,0.000200828
49483,0.00070814
49484,0.00422429
49485,0.00430665
49486,0.00107269
49487,0.00084676
49488,0.00222199
49489,0.00387396
49490,0.00134711
49491,0.00321019
49492,0.00562859
49493,0.00359381
49494,0.00508857
49495,0.00381695
49496,0.00329193
49497,0.00334367
49498,0.00245755
49499,8.82732e-05
49500,0.00663142
49501,0.00535431
49502,0.0041262
49503,0.0063457
49504,0.00217926
49505,0.00139699
49506,0.00455509
49507,0.000153008
49508,0.000425592
49509,0.00326571
49510,0.000616133
49511,0.00215666
49512,0.000224777
49513,0.00210988
49514,0.000965174
49515,0.00156543
49516,0.00201634
49517,0.000849753
49518,1.63677e-05
49519,0.00329912
49520,0.0038298
49521,0.00544263
49522,0.00401293
49523,4.98446e-05
49524,0.000323306
49525,0.00142576
49526,0.00237396
49527,0.00247302
49528,0.00151707
49529,0.00129018
49530,0.00478381
49531,0.00161257
49532,0.00182096
49533,0.00419465
49534,0.00018697
49535,0.00175478
49536,0.000693775
49537,0.00286869
49538,0.00459897
49539,0.000745908
49540,0.00185032
49541,0.00260087
49542,0.00421292
49543,0.000432376
49544,0.00488422
49545,0.00690816
49546,0.000317727
49547,0.00395866
49548,0.00586514
49549,0.000196234
49550,0.00262966
49551,0.00142743
49552,0.0076117
49553,0.00177122
49554,0.00255271
49555,0.0030286
49556,0.0022099
49557,0.000491282
49558,0.00151297
49559,0.00111493
49560,0.000973108
49561,0.00320579
49562,0.000261289
49563,0.00114432
49564,0.000501086
49565,0.00121188
49566,0.0025502
49567,0.00412161
49568,0.000612336
49569,0.000193765
49570,0.00149908
49571,0.00389091
49572,0.000635607
49573,0.00247801
49574,0.000225756
49575,0.00318809
49576,0.00302351
49577,0.000868437
49578,0.00285116
49579,0.00322807
49580,0.000901811
49581,0.00326734
49582,0.000220439
49583,0.00177979
49584,0.00393188
49585,4.31459e-05
49586,0.0108484
49587,0.00181269
49588,0.00350328
49589,0.00073849
49590,3.84986e-05
49591,0.00292346
49592,0.0056649
49593,0.000547621
49594,0.00102517
49595,0.00203331
49596,0.00224975
49597,0.00728982
49598,0.000386333
49599,0.00431665
49600,0.00034381
49601,0.00516272
49602,0.00264037
49603,0.00205996
49604,0.00785258
49605,0.00020841
49606,0.00329581
49607,0.00142768
49608,0.000991658
49609,0.00129908
49610,0.00324717
49611,0.00401406
49612,0.00247596
49613,0.00373112
49614,0.00286861
49615,0.000155033
49616,0.00111803
49617,0.000564245
49618,0.00608363
49619,0.00369171
49620,0.00207198
49621,0.000124126
49622,0.0028371
49623,0.00133534
49624,0.00247508
49625,0.00112552
49626,0.00328095
49627,0.00228391
49628,0.00316316
49629,0.00342814
49630,0.00248125
49631,0.00285889
49632,0.00109524
49633,0.00267277
49634,0.00444323
49635,0.00403976
49636,0.0034164
49637,0.0045086
49638,0.00537165
49639,0.00238106
49640,0.000175673
49641,0.00184416
49642,0.00156186
49643,0.00287604
49644,0.00302737
49645,0.00559031
49646,0.00135032
49647,0.000909417
49648,0.00329768
49649,0.00265283
49650,0.0037283
49651,0.00178209
49652,0.00280527
49653,0.00341109
49654,0.0020719
49655,0.0041191
49656,0.000892545
49657,0.00277367
49658,0.00621779
49659,0.000473137
49660,0.00278908
49661,0.000671476
49662,0.00330811
49663,0.00171422
49664,0.000228983
49665,0.00605758
49666,0.00433161
49667,0.00307191
49668,0.00246972
49669,0.00237512
49670,0.00142458
49671,0.000623775
49672,0.000714186
49673,0.000650435
49674,0.00371884
49675,0.0044392
49676,0.0011474
49677,9.70057e-05
49678,0.00128536
49679,0.00201776
49680,0.00392163
49681,0.00332953
49682,0.000392693
49683,0.00208408
49684,0.000392437
49685,0.0032543
49686,0.00228289
49687,1.02894e-05
49688,0.00301697
49689,0.00102971
49690,0.000194839
49691,0.00369605
49692,8.71292e-05
49693,0.000780917
49694,0.00213222
49695,0.00473223
49696,0.000622324
49697,0.000136637
49698,0.000823787
49699,0.00853358
49700,0.000299356
49701,0.00422856
49702,0.00215122
49703,0.00372799
49704,0.0031667
49705,0.00207604
49706,0.00143787
49707,0.00258305
49708,0.00212209
49709,0.000480704
49710,0.000152885
49711,0.00459885
49712,0.00292285
49713,0.000914016
49714,0.0046174
49715,0.00391424
49716,0.00257301
49717,0.00108641
49718,0.00240804
49719,0.00251
49720,0.000994069
49721,0.00241873
49722,0.0014146
49723,5.02391e-05
49724,0.00311766
49725,0.00391979
49726,0.00677879
49727,0.00496524
49728,0.00681344
49729,0.000225523
49730,0.00483223
49731,0.000184202
49732,0.00303442
49733,0.00286724
49734,0.00251273
49735,0.00336563
49736,0.00330174
49737,0.00143605
49738,0.00242981
49739,0.00452465
49740,0.000598245
49741,0.00300912
49742,0.00255661
49743,0.00594714
49744,0.00454354
49745,0.00538065
49746,0.000263097
49747,0.00198787
49748,0.00240265
49749,0.00822244
49750,0.00152694
49751,0.000672512
49752,0.0015489
49753,0.0034563
49754,0.00215343
49755,0.00233612
49756,0.0024683
49757,0.000542071
49758,0.0027434
49759,0.00195383
49760,0.00221178
49761,0.00140279
49762,0.00549143
49763,0.00424524
49764,0.000728147
49765,0.00245442
49766,3.52295e-05
49767,0.00126775
49768,0.00185453
49769,0.00412765
49770,0.00339486
49771,0.0025019
49772,0.00132974
49773,0.00407235
49774,0.00347094
49775,0.00273599
49776,0.00430566
49777,0.00103791
49778,0.00392007
49779,0.00184439
49780,0.00113936
49781,0.00384812
49782,0.00492145
49783,0.00332835
49784,0.00206572
49785,0.00177598
49786,0.00173115
49787,0.000890656
49788,0.000493184
49789,0.00165707
49790,0.00493651
49791,0.00220676
49792,0.00255309
49793,0.00122584
49794,0.00345056
49795,0.0027979
49796,7.19498e-05
49797,0.000867371
49798,0.00668358
49799,0.000444236
49800,0.00231819
49801,0.00110629
49802,0.00136445
49803,0.00135305
49804,0.00561188
49805,0.00730986
49806,0.00454251
49807,0.00317769
49808,0.00185788
49809,0.00513772
49810,0.000708887
49811,0.00138239
49812,0.00254682
49813,0.000494284
49814,0.000749054
49815,0.00291628
49816,0.00143336
49817,0.000611373
49818,0.00227823
49819,0.000334326
49820,0.0051781
49821,0.00486378
49822,0.00214992
49823,0.000821395
49824,0.00314537
49825,0.00226927
49826,0.00404566
49827,0.00210937
49828,0.00232038
49829,0.0007409
49830,0.000165548
49831,0.00128962
49832,0.000498637
49833,7.9172e-05
49834,0.000592985
49835,0.00289993
49836,0.00029647
49837,0.00322389
49838,0.00151312
49839,0.00218413
49840,0.00309803
49841,0.000190628
49842,0.00425513
49843,0.002499
49844,0.00361195
49845,0.0034859
49846,0.00250977
49847,0.0020011
49848,0.00145349
49849,0.00150795
49850,0.000525327
49851,0.00169804
49852,0.00113943
49853,0.000739724
49854,0.00564332
49855,0.00118478
49856,0.000154598
49857,0.000464858
49858,0.00173655
49859,0.000579486
49860,0.00139765
49861,0.00124599
49862,0.000194101
49863,0.000663485
49864,0.00609116
49865,0.00468504
49866,0.00306218
49867,0.00041076
49868,0.00289987
49869,0.00719354
49870,0.00181443
49871,0.000547875
49872,0.00404784
49873,0.00233029
49874,0.00202675
49875,0.00344338
49876,0.00419313
49877,0.000415977
49878,0.00802125
49879,0.00131661
49880,3.52917e-05
49881,0.00207892
49882,0.000182979
49883,0.00613236
49884,0.00125838
49885,0.00525645
49886,0.000378136
49887,0.00166005
49888,0.00168603
49889,0.00161575
49890,0.00355385
49891,0.00308098
49892,0.00398618
49893,0.00384107
49894,0.00196492
49895,0.00353178
49896,0.00497721
49897,0.000448092
49898,0.000429453
49899,0.0041383
49900,0.000839727
49901,0.00336844
49902,0.00161827
49903,0.00466634
49904,0.000186924
49905,0.00566616
49906,0.00303274
49907,0.00322002
49908,0.00163669
49909,0.000385281
49910,0.00693555
49911,0.00267028
49912,0.00299817
49913,0.00214408
49914,0.00854622
49915,0.00354769
49916,9.11766e-05
49917,0.00145058
49918,0.0029975
49919,0.00361313
49920,0.00358077
49921,0.00270272
49922,0.000378406
49923,0.00111757
49924,0.00291468
49925,0.000184621
49926,0.00210361
49927,0.00396006
49928,0.00250138
49929,0.00431139
49930,0.000149096
49931,0.000970843
49932,0.0016198
49933,0.00205661
49934,0.00200953
49935,0.00128344
49936,0.00109394
49937,0.000244499
49938,0.000320105
49939,0.000949856
49940,0.00523723
49941,0.000418034
49942,0.00548024
49943,0.00159448
49944,0.00236101
49945,0.00559703
49946,0.00377119
49947,0.000412135
49948,0.000222629
49949,0.00291548
49950,0.00330168
49951,0.00389416
49952,0.00753903
49953,0.00153571
49954,0.00323672
49955,0.00127006
49956,2.26729e-05
49957,0.00164766
49958,0.00109257
49959,0.00196969
49960,0.000800778
49961,0.00306362
49962,0.000471244
49963,0.000250964
49964,0.00129686
49965,0.00192652
49966,0.00272893
49967,0.000566725
49968,0.0011613
49969,0.00427821
49970,0.000650449
49971,0.00328145
49972,0.00560292
49973,0.00686457
49974,0.00178822
49975,0.00102454
49976,0.00643695
49977,0.00164626
49978,0.00256117
49979,0.00260775
49980,0.00234306
49981,0.000948853
49982,0.00278394
49983,0.00110187
49984,0.00279648
49985,0.00215728
49986,0.00077825
49987,0.00305285
49988,0.00356395
49989,0.000735536
49990,0.00402788
49991,0.00371145
49992,0.00238492
49993,0.000857737
49994,0.000968631
49995,0.00527732
49996,0.00110403
49997,0.00394344
49998,0.00183829
49999,0.00173464
50000,0.00298005
50001,0.00728569
50002,0.00639201
50003,0.00710793
50004,0.0017393
50005,0.000788547
50006,0.00465119
50007,0.000389154
50008,0.00597407
50009,0.000953819
50010,0.00223654
50011,0.0022465
50012,0.00140312
50013,0.00161496
50014,0.00269028
50015,0.00125378
50016,0.00582691
50017,0.00464881
50018,0.00198902
50019,4.97717e-05
50020,0.00453307
50021,0.00169182
50022,0.00103435
50023,0.0052119
50024,0.0038802
50025,0.00313863
50026,0.00710754
50027,0.00223877
50028,0.000302376
50029,0.00259494
50030,0.000776604
50031,0.00276365
50032,0.000432756
50033,0.0060724
50034,0.000923256
50035,0.00426918
50036,0.000156955
50037,0.00335522
50038,0.00196231
50039,0.000153246
50040,0.00646248
50041,0.00257747
50042,0.00368883
50043,0.00318685
50044,0.00380326
50045,0.00290485
50046,0.000293023
50047,0.00487332
50048,0.00512611
50049,0.00108535
50050,0.00140877
50051,0.00251869
50052,0.00100517
50053,0.00115557
50054,0.0032497
50055,0.00246353
50056,0.00120148
50057,0.00208635
50058,0.000498004
50059,0.00210143
50060,0.00292167
50061,0.001918
50062,0.00678122
50063,0.00194375
50064,0.0013509
50065,5.68377e-05
50066,0.0067116
50067,0.0063995
50068,0.00512136
50069,5.3512e-06
50070,0.00321736
50071,0.00159288
50072,0.00112539
50073,0.00232179
50074,0.00515067
50075,0.000832888
50076,0.00263214
50077,0.00346329
50078,0.000561038
50079,0.00557734
50080,0.00124087
50081,0.00498761
50082,0.000184827
50083,0.000920444
50084,0.00139792
50085,0.00289112
50086,0.00164942
50087,0.00500215
50088,0.00316931
50089,0.00831827
50090,0.00222009
50091,0.00178523
50092,0.00209844
50093,0.00357496
50094,0.00161148
50095,0.000716752
50096,0.00245195
50097,0.00116774
50098,0.000145581
50099,0.00281921
50100,0.000604113
50101,0.000624296
50102,0.0032485
50103,0.000905241
50104,0.00307187
50105,0.0012525
50106,0.00477641
50107,0.000882858
50108,0.0037989
50109,0.00156494
50110,0.00347189
50111,0.00178269
50112,0.000792281
50113,0.00113854
50114,0.00252957
50115,0.00330435
50116,0.00411124
50117,0.000613016
50118,0.0026445
50119,0.00493218
50120,0.0026935
50121,0.000908647
50122,0.00393058
50123,0.00267144
50124,0.0026284
50125,0.00371442
50126,0.00909606
50127,0.00674227
50128,0.00180873
50129,0.000550903
50130,0.00155715
50131,0.00368772
50132,0.002936
50133,0.00112354
50134,0.00134096
50135,0.00194064
50136,0.00339717
50137,0.00557153
50138,0.000947907
50139,0.00794103
50140,0.000171353
50141,0.00214446
50142,0.00210026
50143,0.0048905
50144,0.00197101
50145,0.000476388
50146,0.00569723
50147,0.00164801
50148,0.00313895
50149,0.002081
50150,0.00338077
50151,0.00727867
50152,0.0102103
50153,9.07992e-05
50154,0.00310279
50155,0.00516434
50156,0.00332139
50157,0.00370708
50158,0.00319698
50159,0.00100558
50160,0.00484636
50161,0.000331037
50162,0.00195865
50163,0.00368067
50164,0.00379838
50165,0.00707538
50166,0.00638451
50167,0.00181543
50168,0.00422492
50169,0.00339394
50170,0.00108343
50171,0.00305049
50172,7.95475e-05
50173,0.00208939
50174,0.00210434
50175,0.00100784
50176,0.00264597
50177,0.00348127
50178,0.00163146
50179,0.00167712
50180,0.000643405
50181,0.00169838
50182,0.0021538
50183,7.74849e-05
50184,0.00356291
50185,0.00448526
50186,0.00315013
50187,0.0087594
50188,0.0009544
50189,0.00193939
50190,0.00178007
50191,0.0027097
50192,0.00883063
50193,0.00206185
50194,0.000541581
50195,0.00159632
50196,0.000331679
50197,0.00509992
50198,0.000398896
50199,0.00964511
50200,0.000489044
50201,7.78637e-06
50202,0.00371357
50203,0.000811324
50204,0.00300209
50205,0.00395354
50206,0.0034954
50207,0.00013589
50208,0.00273958
50209,0.000370949
50210,0.00961021
50211,0.000241533
50212,0.000751081
50213,0.00216353
50214,0.000911268
50215,0.00237993
50216,0.000931805
50217,0.0056476
50218,0.00917715
50219,0.000688015
50220,0.00130058
50221,0.000556328
50222,0.00348359
50223,0.0032407
50224,0.00370572
50225,0.00347029
50226,0.00216841
50227,0.00475461
50228,0.00235455
50229,0.000736258
50230,0.000130353
50231,0.00216584
50232,0.000329199
50233,0.000809239
50234,0.000120756
50235,0.00164083
50236,0.000139516
50237,0.00329756
50238,0.00069938
50239,0.0037131
50240,0.00512123
50241,0.00186617
50242,0.00295482
50243,0.0034778
50244,0.00231122
50245,0.0012769
50246,0.00439022
50247,0.00131191
50248,0.00288978
50249,0.0012679
50250,0.00268791
50251,0.00208454
50252,0.00133951
50253,0.000117033
50254,0.00623171
50255,0.00474081
50256,0.00329431
50257,0.000155254
50258,0.000994855
50259,0.0058741
50260,0.000178337
50261,0.00403197
50262,0.000629473
50263,0.00153419
50264,0.0016703
50265,0.000484186
50266,0.00032852
50267,0.00145466
50268,0.00117745
50269,0.00200824
50270,0.00258315
50271,0.00332756
50272,0.000244505
50273,0.0028684
50274,0.000907829
50275,0.00499736
50276,0.00203903
50277,0.00166058
50278,0.00126092
50279,0.00570933
50280,0.00533885
50281,0.0018449
50282,0.000236536
50283,0.00090954
50284,0.00072083
50285,0.00341027
50286,0.0041262
50287,0.00462872
50288,0.00286573
50289,0.00453219
50290,0.0028351
50291,0.00299778
50292,0.00220615
50293,0.00447533
50294,0.0108732
50295,0.0076252
50296,0.00520493
50297,0.00733687
50298,0.00173491
50299,0.000472865
50300,0.00386757
50301,0.0137979
50302,0.000885836
50303,0.00341804
50304,0.00247945
50305,0.00398841
50306,0.0046656
50307,0.00150194
50308,0.00394175
50309,0.00338362
50310,0.00259847
50311,0.0052547
50312,0.000521525
50313,0.000769233
50314,0.00118719
50315,0.00219615
50316,0.00438346
50317,0.000193606
50318,0.000390175
50319,0.00380802
50320,0.0004915
50321,0.00351381
50322,0.000564728
50323,0.00358132
50324,0.000471524
50325,0.00186193
50326,0.00746668
50327,0.00157648
50328,0.00352495
50329,0.000913342
50330,0.00118411
50331,0.00788338
50332,0.00422558
50333,0.00106375
50334,0.00225113
50335,0.00525263
50336,0.00443614
50337,8.87393e-05
50338,0.00517375
50339,0.00194438
50340,0.00352707
50341,0.000793522
50342,0.00524001
50343,0.00437801
50344,0.00153882
50345,0.00318007
50346,0.00415395
50347,0.00145725
50348,0.000411679
50349,0.000978026
50350,0.000142174
50351,0.00192127
50352,0.0035764
50353,0.00521314
50354,0.00256874
50355,0.00191316
50356,0.00561041
50357,0.000521926
50358,0.00741852
50359,0.000975685
50360,0.00195337
50361,0.00160417
50362,0.00322721
50363,0.000549979
50364,0.00478825
50365,0.000177293
50366,0.00276083
50367,0.0030627
50368,0.00115964
50369,0.00134186
50370,0.00176006
50371,0.00594497
50372,0.003328
50373,0.00433133
50374,0.0011035
50375,0.00284989
50376,0.00432763
50377,0.00203371
50378,0.00398024
50379,0.00421899
50380,0.00063342
50381,0.00232699
50382,0.00145263
50383,0.00226314
50384,0.00296729
50385,0.00073179
50386,0.00385109
50387,0.00415199
50388,0.00151033
50389,0.00348543
50390,0.000845807
50391,0.00390527
50392,0.000655045
50393,0.00102179
50394,0.00563717
50395,0.00228978
50396,0.00595116
50397,0.00295431
50398,0.00141414
50399,0.00221551
50400,0.00601141
50401,0.00619147
50402,0.00152243
50403,0.00150013
50404,0.00468301
50405,0.000404736
50406,0.000902076
50407,0.000471776
50408,0.00387998
50409,0.00481105
50410,0.00313273
50411,0.00118874
50412,0.0078626
50413,0.00432621
50414,0.000551648
50415,0.00550268
50416,0.00424973
50417,0.0029441
50418,0.000211156
50419,0.00442138
50420,0.00323375
50421,0.0049506
50422,0.00371848
50423,0.000989589
50424,0.00281829
50425,0.00105878
50426,0.00280148
50427,0.000634643
50428,0.000429097
50429,0.00933269
50430,0.00338813
50431,0.00159468
50432,0.000186854
50433,0.0016224
50434,0.000675694
50435,4.82645e-05
50436,0.00502591
50437,0.000416066
50438,0.000643583
50439,0.00556915
50440,0.00114963
50441,0.0026975
50442,0.000525185
50443,0.00249925
50444,0.00107564
50445,0.0058978
50446,0.0046479
50447,0.00516456
50448,0.000636602
50449,5.32542e-06
50450,0.00152262
50451,0.00510349
50452,0.0120517
50453,0.00117176
50454,0.00390271
50455,0.0016004
50456,0.00179924
50457,0.00736334
50458,0.00144952
50459,0.000115709
50460,0.000247035
50461,0.00369094
50462,0.00223565
50463,0.00298799
50464,0.00236653
50465,0.00334835
50466,0.000648785
50467,0.000385942
50468,0.00154036
50469,0.00569041
50470,0.00118453
50471,0.00052406
50472,0.00414474
50473,0.00570222
50474,0.00612937
50475,0.00143644
50476,0.00420567
50477,0.00450186
50478,0.00154282
50479,0.0006392
50480,0.000763966
50481,0.000238617
50482,0.00705832
50483,0.00528867
50484,0.00305627
50485,0.000107254
50486,0.004528
50487,0.00409946
50488,0.000795564
50489,0.00431955
50490,0.00124605
50491,0.00131194
50492,0.00144044
50493,0.00102356
50494,0.00426062
50495,0.00118483
50496,0.00615101
50497,0.00195817
50498,0.00187402
50499,0.00349295
50500,0.00235945
50501,0.00107316
50502,0.00579577
50503,0.00254082
50504,0.000492022
50505,0.000563764
50506,0.00286451
50507,0.00283331
50508,0.00326639
50509,0.00114491
50510,0.0036927
50511,0.00075578
50512,0.00351789
50513,0.00385373
50514,0.00494398
50515,0.000734609
50516,0.00505131
50517,0.00273202
50518,0.00828513
50519,0.00478568
50520,0.000662885
50521,0.00253582
50522,0.00118565
50523,0.000740175
50524,0.000139661
50525,0.000926866
50526,0.00141331
50527,0.00222031
50528,0.00239803
50529,0.00215819
50530,0.00182818
50531,0.0018429
50532,0.00326154
50533,0.00219863
50534,0.00314011
50535,0.00402494
50536,0.00179744
50537,0.000750008
50538,0.00415373
50539,0.00354273
50540,0.000173735
50541,0.00328935
50542,0.00211992
50543,0.00110399
50544,0.0016454
50545,0.00452224
50546,0.00141153
50547,0.0007616
50548,0.00174013
50549,0.000488723
50550,0.00530838
50551,0.001476
50552,0.000102231
50553,0.00169866
50554,0.000922894
50555,0.0063696
50556,4.46847e-05
50557,0.0010613
50558,0.00302285
50559,0.0034645
50560,0.00463427
50561,0.0019757
50562,0.0019799
50563,0.000423115
50564,0.00503901
50565,0.00520612
50566,0.00185054
50567,0.000237394
50568,0.00162402
50569,0.00201584
50570,0.000533322
50571,0.00323459
50572,0.00105647
50573,0.000577048
50574,0.00258296
50575,0.00335748
50576,0.00268832
50577,0.000349342
50578,0.00539662
50579,0.0028665
50580,0.00241035
50581,0.00603229
50582,8.31455e-05
50583,8.16179e-05
50584,0.00172542
50585,0.00309226
50586,0.000975118
50587,0.0027894
50588,0.00220413
50589,0.000770492
50590,0.00380516
50591,0.00166366
50592,0.00151326
50593,0.00185197
50594,0.00252396
50595,0.000965469
50596,0.00183535
50597,5.49811e-06
50598,0.00474155
50599,0.00211138
50600,0.0028965
50601,0.00282505
50602,0.00642968
50603,0.00309076
50604,0.00449507
50605,0.00535681
50606,0.000116914
50607,0.000403062
50608,0.00264315
50609,0.00654312
50610,0.00271562
50611,0.00113112
50612,0.000313609
50613,0.000621264
50614,0.00192665
50615,0.00300347
50616,0.00111236
50617,0.00221356
50618,0.00521103
50619,0.00106274
50620,0.00317279
50621,0.00352278
50622,0.00154621
50623,0.00348329
50624,0.00135619
50625,0.00301503
50626,0.00251373
50627,0.00208797
50628,0.000953083
50629,0.00189597
50630,0.000576051
50631,0.00167692
50632,0.00268244
50633,0.00430605
50634,0.00239621
50635,0.00254036
50636,0.00215448
50637,0.000315726
50638,0.00183735
50639,0.00190309
50640,0.00719054
50641,0.00439535
50642,0.00515399
50643,0.00486527
50644,0.00511906
50645,0.00361074
50646,0.000813171
50647,0.00163248
50648,0.00108829
50649,0.00166086
50650,0.00123506
50651,0.00534289
50652,0.0007824
50653,0.000311946
50654,0.005133
50655,0.00558397
50656,0.000848809
50657,0.0028818
50658,0.00271263
50659,0.00661697
50660,0.00148587
50661,0.0039508
50662,0.00282744
50663,0.00408805
50664,0.00240705
50665,0.00210306
50666,0.00502939
50667,0.000475733
50668,0.00366479
50669,0.00501479
50670,0.000819179
50671,0.00272134
50672,0.00684453
50673,0.00093517
50674,0.00101045
50675,0.0017324
50676,0.00129329
50677,0.00743331
50678,0.003276
50679,0.00273677
50680,0.00300424
50681,0.000193731
50682,0.000993519
50683,0.00047455
50684,0.000265555
50685,0.00086769
50686,0.00526652
50687,0.000855459
50688,0.000247001
50689,0.00338045
50690,0.000593764
50691,0.00565669
50692,0.00741829
50693,0.00349987
50694,0.0025313
50695,0.000631223
50696,0.00156597
50697,0.000830708
50698,0.00489796
50699,0.00224043
50700,0.00176793
50701,0.00147401
50702,0.00381775
50703,0.000155496
50704,0.00211446
50705,0.00495691
50706,0.00328325
50707,0.000236264
50708,0.00161505
50709,0.00307018
50710,0.00333368
50711,0.0019688
50712,0.00309987
50713,0.00373503
50714,0.00173089
50715,0.0046002
50716,0.000916324
50717,0.000153092
50718,0.00344043
50719,0.000275773
50720,0.000797099
50721,6.42529e-05
50722,0.000242089
50723,0.00129981
50724,0.00178948
50725,0.000475721
50726,0.00293093
50727,0.00117448
50728,0.00342801
50729,0.00155382
50730,0.00507708
50731,0.0038679
50732,0.00244592
50733,0.000640695
50734,0.00392785
50735,0.000479637
50736,0.00557222
50737,0.000235755
50738,0.000934008
50739,0.00233632
50740,0.00336488
50741,0.000823071
50742,2.87368e-06
50743,0.00649368
50744,0.00381476
50745,0.00316291
50746,0.00831905
50747,0.00469256
50748,0.00147171
50749,0.00231211
50750,0.00209575
50751,0.00287516
50752,0.000709347
50753,0.00306225
50754,0.00473549
50755,0.00102148
50756,0.00235978
50757,0.00110275
50758,0.00107472
50759,0.000243118
50760,0.000726917
50761,0.00650975
50762,0.00284341
50763,0.00230279
50764,0.00311995
50765,0.00513276
50766,0.00278182
50767,0.0032049
50768,0.000970417
50769,0.00409415
50770,0.00240955
50771,0.00062869
50772,0.00239643
50773,0.00343437
50774,0.00381995
50775,0.00113496
50776,0.00221505
50777,0.00116968
50778,0.000427075
50779,0.0024218
50780,0.00407336
50781,0.00121446
50782,0.0052241
50783,0.000787873
50784,0.000134308
50785,0.00273687
50786,0.00419536
50787,0.00559805
50788,0.0013534
50789,0.00265768
50790,0.00265349
50791,0.000124969
50792,0.00207194
50793,0.00386072
50794,0.0045567
50795,0.00202605
50796,0.00129506
50797,0.000749077
50798,0.000175759
50799,0.00133145
50800,0.00207981
50801,0.00280569
50802,0.000202767
50803,0.00429353
50804,0.00684525
50805,0.00289352
50806,0.00116379
50807,0.00132697
50808,0.00404377
50809,0.00155118
50810,0.0016958
50811,0.00349546
50812,0.000970033
50813,0.000531678
50814,0.00165454
50815,0.000109581
50816,0.000835443
50817,4.65534e-06
50818,0.003477
50819,0.00622863
50820,0.000557873
50821,0.00402969
50822,0.000372224
50823,0.000893011
50824,0.00358442
50825,0.00433971
50826,0.00172601
50827,0.000449443
50828,0.0024199
50829,0.00194558
50830,0.00614523
50831,0.00550481
50832,0.00270606
50833,0.00265851
50834,0.00566503
50835,0.00378726
50836,0.00300209
50837,0.002464
50838,0.000219336
50839,0.00301112
50840,0.00631046
50841,0.00308482
50842,0.00106499
50843,0.00174665
50844,0.00212274
50845,0.00681293
50846,0.000846326
50847,0.00125295
50848,0.00331788
50849,0.00266357
50850,0.00332919
50851,0.00288473
50852,0.0068058
50853,0.00031845
50854,0.0043138
50855,0.00324007
50856,0.0027583
50857,0.00172122
50858,0.00248103
50859,0.000253279
50860,0.00551461
50861,0.00280902
50862,0.00535047
50863,0.00230824
50864,0.00309796
50865,0.00501477
