-0.353643,0.0161045,-0.941723,-0.00575634.56376,-0.00298683,1.96781,0.00730747
-0.337488,0.016205,-0.947342,-0.00548164.56077,-0.00299782,1.97511,0.00730271
-0.321234,0.0163008,-0.952685,-0.005205084.55776,-0.00300881,1.98241,0.00729794
-0.304888,0.016392,-0.957751,-0.004926824.55475,-0.00301979,1.98971,0.00729316
-0.288452,0.0164785,-0.962538,-0.004646884.55172,-0.00303077,1.997,0.00728835
-0.271932,0.0165603,-0.967045,-0.004365364.54869,-0.00304173,2.00428,0.00728353
-0.255333,0.0166373,-0.971269,-0.004082334.54564,-0.00305268,2.01157,0.0072787
-0.238659,0.0167095,-0.975209,-0.003797874.54258,-0.00306363,2.01884,0.00727384
-0.221916,0.0167768,-0.978864,-0.003512064.53951,-0.00307457,2.02611,0.00726897
-0.205107,0.0168394,-0.982233,-0.003224974.53643,-0.0030855,2.03338,0.00726408
-0.188238,0.016897,-0.985313,-0.00293674.53334,-0.00309642,2.04064,0.00725917
-0.171315,0.0169497,-0.988106,-0.002647314.53024,-0.00310734,2.0479,0.00725425
-0.154341,0.0169975,-0.990608,-0.00235694.52713,-0.00311824,2.05515,0.00724931
-0.137321,0.0170403,-0.992819,-0.002065554.524,-0.00312914,2.0624,0.00724435
-0.120262,0.0170782,-0.994739,-0.001773344.52087,-0.00314003,2.06964,0.00723938
-0.103167,0.0171111,-0.996365,-0.001480364.51772,-0.0031509,2.07688,0.00723439
-0.0860412,0.017139,-0.997699,-0.001186684.51457,-0.00316178,2.08411,0.00722938
-0.0688904,0.0171618,-0.998739,-0.00089244.5114,-0.00317264,2.09133,0.00722436
-0.0517193,0.0171796,-0.999484,-0.0005975994.50822,-0.00318349,2.09856,0.00721932
-0.0345329,0.0171923,-0.999934,-0.0003023644.50503,-0.00319433,2.10577,0.00721426
-0.0173363,0.0172,-1.00009,-6.78208e-064.50183,-0.00320517,2.11298,0.00720918
-0.000134597,0.0172026,-0.999947,0.000289064.49862,-0.003216,2.12019,0.00720409
0.0170671,0.0172001,-0.99951,0.0005850764.4954,-0.00322682,2.12739,0.00719898
0.0342638,0.0171925,-0.998777,0.0008811774.49217,-0.00323763,2.13459,0.00719385
0.0514504,0.0171797,-0.997748,0.001177284.48893,-0.00324843,2.14178,0.00718871
0.0686216,0.0171619,-0.996422,0.001473284.48567,-0.00325922,2.14897,0.00718355
0.0857725,0.017139,-0.994801,0.001769114.48241,-0.00327,2.15615,0.00717838
0.102898,0.0171109,-0.992884,0.002064674.47913,-0.00328077,2.16332,0.00717318
0.119993,0.0170778,-0.990672,0.002359884.47585,-0.00329154,2.17049,0.00716797
0.137052,0.0170395,-0.988165,0.002654634.47255,-0.00330229,2.17766,0.00716275
0.15407,0.0169961,-0.985363,0.002948864.46924,-0.00331304,2.18482,0.0071575
0.171042,0.0169476,-0.982267,0.003242454.46592,-0.00332378,2.19197,0.00715224
0.187963,0.0168939,-0.978878,0.003535334.4626,-0.00333451,2.19912,0.00714697
0.204828,0.0168352,-0.975197,0.003827414.45926,-0.00334523,2.20627,0.00714167
0.221632,0.0167714,-0.971224,0.00411864.4559,-0.00335594,2.21341,0.00713636
0.238369,0.0167026,-0.96696,0.00440884.45254,-0.00336664,2.22054,0.00713104
0.255035,0.0166286,-0.962406,0.004697924.44917,-0.00337733,2.22767,0.00712569
0.271625,0.0165496,-0.957564,0.004985884.44579,-0.00338801,2.23479,0.00712034
0.288133,0.0164656,-0.952435,0.005272594.4424,-0.00339869,2.24191,0.00711496
0.304555,0.0163766,-0.94702,0.005557964.43899,-0.00340935,2.24902,0.00710957
0.320885,0.0162825,-0.94132,0.005841894.43558,-0.00342001,2.25613,0.00710416
0.337118,0.0161835,-0.935336,0.00612434.43215,-0.00343065,2.26323,0.00709873
0.35325,0.0160795,-0.929072,0.00640514.42872,-0.00344129,2.27033,0.00709329
0.369275,0.0159706,-0.922527,0.00668424.42527,-0.00345192,2.27742,0.00708783
0.385189,0.0158568,-0.915704,0.006961514.42181,-0.00346254,2.2845,0.00708236
0.400987,0.0157381,-0.908604,0.007236954.41834,-0.00347314,2.29158,0.00707687
0.416664,0.0156145,-0.901231,0.007510414.41487,-0.00348374,2.29866,0.00707136
0.432215,0.0154862,-0.893584,0.007781834.41138,-0.00349433,2.30572,0.00706583
0.447635,0.015353,-0.885668,0.008051114.40788,-0.00350491,2.31279,0.00706029
0.462919,0.0152151,-0.877483,0.008318164.40437,-0.00351548,2.31985,0.00705474
0.478063,0.0150725,-0.869032,0.008582894.40085,-0.00352604,2.3269,0.00704916
0.493063,0.0149252,-0.860318,0.008845234.39731,-0.00353659,2.33394,0.00704357
0.507912,0.0147732,-0.851342,0.009105084.39377,-0.00354714,2.34098,0.00703797
0.522607,0.0146166,-0.842109,0.009362364.39022,-0.00355767,2.34802,0.00703235
